longitude,latitude,housing_median_age,total_bedrooms,population,median_income,Ocean,Inland,Island,Near_Bay,Near_Ocean,city
-121.91,36.99,23.0,964.0,2197.0,4.8693,0,0,0,0,1,174
-122.37,37.94,49.0,229.0,599.0,1.3167,0,0,0,1,0,145
-118.26,34.09,36.0,833.0,2652.0,3.8448,1,0,0,0,0,91
-119.83,36.79,35.0,363.0,1054.0,3.3272,0,1,0,0,0,57
-118.42,34.06,44.0,90.0,291.0,10.8045,1,0,0,0,0,13
-118.33,34.17,48.0,483.0,1118.0,4.2396,1,0,0,0,0,16
-122.42,37.72,37.0,546.0,1789.0,4.0071,0,0,0,1,0,40
-123.35,39.42,18.0,346.0,904.0,2.1625,1,0,0,0,0,178
-117.3,34.13,52.0,395.0,968.0,1.2034,0,1,0,0,0,153
-117.28,34.68,28.0,421.0,1156.0,1.8958,0,1,0,0,0,201
-122.34,37.57,28.0,949.0,1691.0,3.9728,0,0,0,0,1,166
-122.27,38.32,31.0,319.0,545.0,1.9946,0,0,0,1,0,112
-118.2,34.16,31.0,881.0,2465.0,6.8317,1,0,0,0,0,128
-118.3,34.16,35.0,874.0,2401.0,2.8342,1,0,0,0,0,16
-118.32,33.82,25.0,512.0,1219.0,4.4271,1,0,0,0,0,191
-117.97,33.71,25.0,478.0,1645.0,5.8195,1,0,0,0,0,55
-117.27,33.22,16.0,311.0,470.0,1.8849,1,0,0,0,0,203
-118.17,33.86,10.0,508.0,1369.0,2.9886,1,0,0,0,0,127
-121.99,37.25,22.0,532.0,1480.0,11.2463,1,0,0,0,0,180
-118.52,34.24,6.0,949.0,2295.0,3.0926,1,0,0,0,0,173
-121.44,38.52,38.0,388.0,995.0,2.7697,0,1,0,0,0,151
-118.22,33.96,36.0,458.0,1711.0,1.9028,1,0,0,0,0,184
-117.08,32.65,28.0,603.0,1277.0,2.3562,0,0,0,0,1,27
-122.5,37.6,35.0,369.0,971.0,4.25,0,0,0,0,1,123
-118.19,33.98,33.0,83.0,380.0,1.4224,1,0,0,0,0,8
-124.1,40.5,30.0,393.0,996.0,2.2357,1,0,0,0,0,50
-124.09,40.88,50.0,187.0,420.0,2.2188,0,0,0,0,1,50
-118.48,34.04,36.0,535.0,979.0,3.6667,1,0,0,0,0,176
-118.19,34.22,32.0,1504.0,4353.0,9.8413,1,0,0,0,0,128
-118.92,35.13,29.0,262.0,909.0,1.9236,0,1,0,0,0,6
-119.79,36.31,25.0,1029.0,2414.0,2.2937,0,1,0,0,0,64
-116.29,33.74,6.0,2555.0,4571.0,4.7195,0,1,0,0,0,73
-119.54,36.7,20.0,375.0,1665.0,2.2448,0,1,0,0,0,29
-118.36,34.03,38.0,638.0,2259.0,2.0879,1,0,0,0,0,37
-122.45,37.62,26.0,512.0,1712.0,6.7206,0,0,0,0,1,123
-118.24,34.23,42.0,280.0,753.0,5.1028,1,0,0,0,0,16
-117.71,34.06,27.0,628.0,1970.0,1.4722,0,1,0,0,0,105
-119.23,36.39,39.0,349.0,1061.0,1.4812,0,1,0,0,0,202
-118.37,34.04,43.0,170.0,514.0,3.1827,1,0,0,0,0,37
-118.12,34.58,13.0,650.0,1949.0,2.0547,0,1,0,0,0,125
-117.8,33.67,4.0,552.0,1525.0,6.7962,1,0,0,0,0,75
-122.53,37.92,42.0,301.0,723.0,5.5379,0,0,0,1,0,168
-121.63,39.12,34.0,348.0,804.0,3.4492,0,1,0,0,0,214
-117.15,32.92,16.0,514.0,1594.0,4.5221,1,0,0,0,0,137
-118.01,33.7,24.0,567.0,1741.0,7.248,1,0,0,0,0,70
-117.31,33.24,6.0,288.0,792.0,4.0469,1,0,0,0,0,203
-121.77,36.93,33.0,317.0,1075.0,3.2813,1,0,0,0,0,206
-122.61,38.24,18.0,481.0,1279.0,5.0849,1,0,0,0,0,129
-118.41,34.0,38.0,70.0,268.0,2.55,1,0,0,0,0,37
-117.03,34.03,26.0,664.0,1860.0,3.0403,0,1,0,0,0,215
-122.44,38.03,13.0,1042.0,2146.0,4.1289,0,0,0,1,0,168
-117.7,33.48,10.0,638.0,1156.0,6.3579,1,0,0,0,0,41
-120.76,35.52,7.0,1666.0,4487.0,3.6667,1,0,0,0,0,164
-118.38,34.04,45.0,130.0,254.0,6.2895,1,0,0,0,0,37
-119.94,38.92,24.0,216.0,235.0,4.6,0,1,0,0,0,52
-122.1,37.88,35.0,528.0,1511.0,7.2315,0,0,0,1,0,205
-118.3,34.19,52.0,468.0,1364.0,4.9042,1,0,0,0,0,16
-117.36,33.98,33.0,469.0,1851.0,2.4667,0,1,0,0,0,147
-122.7,38.35,16.0,187.0,607.0,5.0366,1,0,0,0,0,148
-117.38,33.98,52.0,571.0,1167.0,2.0284,0,1,0,0,0,147
-119.8,36.71,29.0,291.0,1007.0,2.0043,0,1,0,0,0,57
-121.33,38.67,17.0,704.0,1410.0,1.962,0,1,0,0,0,150
-121.76,38.94,48.0,110.0,234.0,3.6111,0,1,0,0,0,214
-118.29,34.18,52.0,265.0,667.0,5.049,1,0,0,0,0,16
-122.07,37.69,29.0,618.0,1021.0,2.5362,0,0,0,1,0,66
-118.46,34.05,25.0,2138.0,3136.0,2.6509,1,0,0,0,0,176
-121.59,36.55,34.0,140.0,362.0,5.1788,1,0,0,0,0,152
-122.02,38.27,20.0,464.0,1169.0,3.2115,0,1,0,0,0,51
-118.07,33.96,30.0,230.0,913.0,2.6991,1,0,0,0,0,130
-117.92,33.65,25.0,470.0,1314.0,4.1026,1,0,0,0,0,35
-122.21,37.78,49.0,244.0,779.0,3.0536,0,0,0,1,0,0
-122.53,41.81,21.0,485.0,1109.0,1.7639,0,1,0,0,0,140
-117.98,33.79,35.0,478.0,1659.0,4.1115,1,0,0,0,0,186
-118.14,33.76,44.0,536.0,741.0,3.385,0,0,0,0,1,181
-118.13,34.09,42.0,781.0,1936.0,2.2214,1,0,0,0,0,1
-117.94,33.67,26.0,314.0,925.0,8.1839,1,0,0,0,0,35
-120.46,37.65,17.0,89.0,130.0,1.4464,0,1,0,0,0,194
-120.99,37.69,25.0,384.0,1060.0,6.4788,0,1,0,0,0,103
-118.65,36.57,20.0,416.0,570.0,1.4821,0,1,0,0,0,202
-118.3,34.04,37.0,399.0,1579.0,2.006,1,0,0,0,0,91
-121.44,38.46,10.0,897.0,2499.0,3.5461,0,1,0,0,0,151
-118.43,34.04,52.0,308.0,735.0,5.2954,1,0,0,0,0,37
-118.28,33.94,44.0,338.0,1197.0,3.0788,1,0,0,0,0,60
-117.15,32.91,15.0,303.0,702.0,4.875,1,0,0,0,0,137
-121.81,38.45,24.0,341.0,1140.0,3.7061,0,1,0,0,0,42
-122.42,37.66,28.0,672.0,1746.0,4.9236,0,0,0,0,1,185
-117.07,32.75,14.0,851.0,2000.0,2.3824,0,0,0,0,1,85
-121.55,39.45,18.0,523.0,1185.0,1.3611,0,1,0,0,0,214
-118.6,34.21,19.0,857.0,2004.0,2.6159,1,0,0,0,0,183
-118.54,34.22,35.0,300.0,1000.0,4.6731,1,0,0,0,0,173
-122.24,37.8,52.0,420.0,1321.0,2.957,0,0,0,1,0,118
-119.72,34.44,39.0,304.0,700.0,3.8819,1,0,0,0,0,171
-117.66,33.65,13.0,1364.0,4597.0,6.2242,1,0,0,0,0,102
-118.34,34.02,48.0,320.0,684.0,4.2218,1,0,0,0,0,37
-118.19,33.94,45.0,371.0,1315.0,3.3661,1,0,0,0,0,92
-122.33,40.48,26.0,126.0,319.0,3.2788,0,1,0,0,0,140
-117.82,34.12,26.0,528.0,1546.0,5.27,0,1,0,0,0,158
-122.33,37.91,36.0,513.0,1437.0,1.125,0,0,0,1,0,145
-117.11,32.76,19.0,616.0,1304.0,2.0852,0,0,0,0,1,157
-119.85,37.39,14.0,555.0,1153.0,2.753,0,1,0,0,0,93
-119.29,36.35,15.0,319.0,1332.0,2.5743,0,1,0,0,0,202
-117.73,34.07,33.0,489.0,1430.0,2.3406,0,1,0,0,0,135
-116.87,32.72,13.0,491.0,1431.0,5.7652,1,0,0,0,0,45
-118.22,33.79,48.0,41.0,222.0,1.7,0,0,0,0,1,89
-119.31,36.32,44.0,308.0,791.0,4.0298,0,1,0,0,0,202
-119.02,35.42,42.0,458.0,1124.0,2.7583,0,1,0,0,0,6
-120.85,37.5,52.0,352.0,922.0,1.7227,0,1,0,0,0,194
-120.11,39.24,21.0,574.0,385.0,3.1193,0,1,0,0,0,52
-119.02,35.36,47.0,340.0,847.0,2.5062,0,1,0,0,0,6
-122.66,38.27,16.0,308.0,477.0,2.1696,1,0,0,0,0,129
-118.15,33.95,35.0,702.0,1592.0,2.7875,1,0,0,0,0,9
-118.31,33.91,31.0,339.0,874.0,3.8173,1,0,0,0,0,60
-122.63,38.21,22.0,461.0,1283.0,6.2034,1,0,0,0,0,129
-122.04,39.22,27.0,295.0,670.0,3.2625,0,1,0,0,0,214
-121.89,37.3,46.0,448.0,938.0,5.0662,1,0,0,0,0,161
-118.21,34.03,47.0,228.0,872.0,2.2656,1,0,0,0,0,91
-118.43,34.15,26.0,667.0,1090.0,3.7125,1,0,0,0,0,13
-117.83,34.14,26.0,1153.0,3460.0,6.5253,0,1,0,0,0,63
-119.56,36.09,35.0,285.0,792.0,3.2847,0,1,0,0,0,193
-122.24,37.82,52.0,751.0,1444.0,3.9,0,0,0,1,0,118
-117.11,32.59,17.0,534.0,1529.0,2.1773,0,0,0,0,1,72
-117.24,34.04,17.0,507.0,1520.0,6.1986,0,1,0,0,0,141
-121.94,37.35,18.0,561.0,1096.0,2.3713,1,0,0,0,0,172
-121.47,38.55,48.0,310.0,706.0,0.9948,0,1,0,0,0,151
-119.86,34.38,28.0,309.0,1058.0,1.5071,0,0,0,0,1,171
-118.33,34.2,23.0,1985.0,4757.0,3.1051,1,0,0,0,0,16
-121.99,38.36,35.0,451.0,1290.0,3.2768,0,1,0,0,0,198
-118.28,34.08,42.0,374.0,982.0,2.9423,1,0,0,0,0,91
-118.36,34.17,46.0,240.0,661.0,4.0742,1,0,0,0,0,16
-121.69,38.16,46.0,472.0,970.0,2.2888,0,1,0,0,0,3
-116.96,32.9,16.0,495.0,1507.0,5.3008,1,0,0,0,0,179
-117.14,34.06,15.0,510.0,1154.0,3.9741,0,1,0,0,0,141
-122.31,37.55,45.0,140.0,305.0,2.6159,0,0,0,0,1,166
-118.36,34.11,35.0,695.0,1361.0,6.5195,1,0,0,0,0,208
-117.36,33.2,26.0,482.0,1405.0,3.2917,0,0,0,0,1,119
-120.83,35.33,14.0,787.0,2112.0,4.4766,0,0,0,0,1,164
-117.13,32.72,43.0,504.0,1221.0,2.4821,0,0,0,0,1,157
-118.11,33.75,15.0,812.0,785.0,5.4011,0,0,0,0,1,181
-117.22,34.12,34.0,499.0,1538.0,2.809,0,1,0,0,0,69
-117.33,34.15,28.0,333.0,1196.0,1.6993,0,1,0,0,0,153
-118.27,33.96,34.0,276.0,1083.0,1.6467,1,0,0,0,0,71
-117.05,32.76,46.0,359.0,795.0,3.25,0,0,0,0,1,85
-117.93,33.8,29.0,267.0,891.0,4.8611,1,0,0,0,0,59
-117.24,32.75,36.0,669.0,1279.0,2.9896,0,0,0,0,1,157
-117.51,33.95,12.0,1486.0,4285.0,4.9984,0,1,0,0,0,33
-117.93,33.76,21.0,662.0,2613.0,4.05,1,0,0,0,0,59
-121.88,37.66,29.0,680.0,1360.0,3.1127,0,1,0,0,0,134
-117.94,33.8,28.0,489.0,1500.0,4.9429,1,0,0,0,0,59
-118.29,34.09,35.0,998.0,3441.0,2.0467,1,0,0,0,0,91
-118.43,34.22,34.0,429.0,1447.0,4.2656,1,0,0,0,0,16
-118.35,34.17,42.0,326.0,814.0,4.4408,1,0,0,0,0,16
-118.28,34.03,45.0,289.0,953.0,2.0673,1,0,0,0,0,91
-118.25,33.89,41.0,286.0,1086.0,2.4632,1,0,0,0,0,31
-118.24,33.97,38.0,467.0,2033.0,2.1429,1,0,0,0,0,71
-119.2,35.37,6.0,1095.0,3415.0,5.3119,0,1,0,0,0,6
-117.32,34.16,9.0,139.0,316.0,4.0156,0,1,0,0,0,153
-118.23,35.48,17.0,514.0,775.0,1.8369,0,1,0,0,0,146
-121.37,38.56,18.0,363.0,815.0,2.7679,0,1,0,0,0,151
-118.19,34.04,43.0,422.0,1706.0,2.1029,1,0,0,0,0,91
-120.13,36.87,32.0,468.0,1765.0,2.234,0,1,0,0,0,93
-117.67,34.13,10.0,362.0,1221.0,7.7234,0,1,0,0,0,197
-118.19,33.93,42.0,391.0,1614.0,3.1912,1,0,0,0,0,92
-119.09,35.41,12.0,522.0,1754.0,5.6235,0,1,0,0,0,6
-116.36,33.88,11.0,3098.0,2453.0,1.7844,0,1,0,0,0,22
-117.94,33.99,18.0,1018.0,3112.0,4.9932,1,0,0,0,0,79
-122.26,37.85,52.0,434.0,910.0,3.2031,0,0,0,1,0,12
-117.03,32.78,17.0,1618.0,2957.0,2.5707,1,0,0,0,0,77
-118.35,34.18,46.0,491.0,1277.0,4.282,1,0,0,0,0,16
-118.38,34.07,48.0,596.0,1235.0,4.4896,1,0,0,0,0,13
-122.03,38.0,25.0,581.0,1753.0,5.7295,0,0,0,1,0,32
-122.11,37.11,46.0,404.0,850.0,5.208,0,0,0,0,1,174
-122.11,37.31,7.0,26.0,84.0,13.8093,1,0,0,0,0,38
-122.01,36.99,28.0,240.0,652.0,4.9808,0,0,0,0,1,174
-118.28,34.04,39.0,433.0,1857.0,2.1696,1,0,0,0,0,91
-117.1,32.58,17.0,559.0,1585.0,2.25,0,0,0,0,1,72
-121.14,35.55,13.0,1070.0,1880.0,3.8019,0,0,0,0,1,164
-116.98,32.68,22.0,380.0,1217.0,5.5248,0,0,0,0,1,85
-117.82,33.72,24.0,462.0,1593.0,6.8634,1,0,0,0,0,195
-118.43,37.4,19.0,405.0,1225.0,4.1576,0,1,0,0,0,29
-122.5,37.76,52.0,422.0,1142.0,3.7083,0,0,0,0,1,159
-123.0,38.33,8.0,637.0,851.0,5.6445,0,0,0,0,1,148
-118.32,33.9,36.0,412.0,1245.0,4.1344,1,0,0,0,0,60
-121.9,38.01,34.0,766.0,2356.0,3.5129,0,1,0,0,0,131
-121.83,38.45,15.0,776.0,2540.0,4.8611,0,1,0,0,0,42
-122.16,37.75,24.0,454.0,1137.0,2.537,0,0,0,1,0,163
-122.01,37.55,34.0,495.0,1276.0,4.9167,0,0,0,1,0,56
-118.32,34.26,32.0,791.0,1804.0,4.4875,1,0,0,0,0,16
-122.26,37.85,52.0,768.0,1508.0,3.2619,0,0,0,1,0,12
-121.32,38.01,36.0,74.0,171.0,2.7045,0,1,0,0,0,187
-119.05,34.19,39.0,36.0,113.0,2.8942,0,0,0,0,1,18
-122.46,37.51,23.0,151.0,399.0,5.6286,0,0,0,0,1,17
-118.46,34.06,46.0,215.0,482.0,7.0674,1,0,0,0,0,176
-118.06,33.81,25.0,513.0,1839.0,5.4216,1,0,0,0,0,24
-121.99,39.15,17.0,1204.0,3266.0,2.7137,0,1,0,0,0,214
-118.26,34.1,52.0,263.0,689.0,4.0721,1,0,0,0,0,62
-119.74,34.44,27.0,282.0,503.0,2.8,0,0,0,0,1,171
-121.65,39.35,24.0,251.0,1098.0,1.7552,0,1,0,0,0,214
-118.99,35.32,35.0,405.0,870.0,1.6575,0,1,0,0,0,6
-118.31,34.01,39.0,566.0,1246.0,2.0417,1,0,0,0,0,74
-122.05,38.0,16.0,217.0,356.0,2.3462,0,0,0,1,0,32
-121.15,38.91,23.0,299.0,787.0,4.2723,0,1,0,0,0,150
-122.21,37.77,43.0,328.0,836.0,2.2604,0,0,0,1,0,0
-118.16,33.78,33.0,585.0,2074.0,2.0156,0,0,0,0,1,89
-121.87,37.42,19.0,2112.0,6810.0,6.4419,1,0,0,0,0,101
-118.32,33.92,35.0,219.0,710.0,4.8304,1,0,0,0,0,65
-117.9,34.04,15.0,2185.0,6652.0,4.5554,1,0,0,0,0,204
-122.14,38.07,31.0,616.0,1750.0,4.6761,0,0,0,1,0,97
-117.57,33.87,37.0,156.0,443.0,2.3333,0,1,0,0,0,33
-117.0,32.71,22.0,441.0,1395.0,3.725,0,0,0,0,1,85
-121.43,37.75,41.0,325.0,855.0,2.75,0,1,0,0,0,192
-118.78,34.26,24.0,582.0,1834.0,6.0487,1,0,0,0,0,183
-121.51,38.53,34.0,265.0,631.0,4.25,0,1,0,0,0,209
-122.26,38.14,34.0,159.0,392.0,4.0156,0,0,0,1,0,199
-120.36,38.21,10.0,845.0,1480.0,2.8208,0,1,0,0,0,87
-120.62,35.11,18.0,544.0,1521.0,2.0292,1,0,0,0,0,164
-116.91,32.8,32.0,287.0,1081.0,5.6846,1,0,0,0,0,45
-117.88,33.7,17.0,1544.0,2966.0,3.4835,1,0,0,0,0,170
-118.24,33.91,40.0,240.0,761.0,1.4688,1,0,0,0,0,31
-122.54,38.0,28.0,826.0,1694.0,3.18,0,0,0,1,0,168
-117.95,33.85,13.0,1426.0,3892.0,4.1325,1,0,0,0,0,58
-121.88,37.44,20.0,372.0,1427.0,4.4712,1,0,0,0,0,101
-118.11,33.87,15.0,598.0,1772.0,5.0417,1,0,0,0,0,10
-122.04,36.97,52.0,335.0,955.0,3.8259,0,0,0,0,1,174
-118.27,33.98,39.0,588.0,1933.0,1.3801,1,0,0,0,0,71
-118.44,34.29,32.0,382.0,1434.0,2.0286,1,0,0,0,0,173
-118.35,33.9,32.0,225.0,565.0,3.9485,1,0,0,0,0,84
-118.56,34.19,34.0,242.0,671.0,3.9615,1,0,0,0,0,13
-117.94,34.1,31.0,254.0,929.0,3.3625,1,0,0,0,0,7
-121.3,38.58,19.0,680.0,1419.0,2.3787,0,1,0,0,0,52
-117.1,32.74,20.0,1046.0,3555.0,1.6747,0,0,0,0,1,157
-117.37,33.94,20.0,296.0,706.0,4.0966,0,1,0,0,0,147
-118.11,33.9,36.0,278.0,748.0,5.1423,1,0,0,0,0,10
-118.07,34.08,38.0,553.0,1843.0,3.2312,1,0,0,0,0,149
-120.3,37.97,17.0,619.0,1408.0,2.474,0,1,0,0,0,23
-115.58,33.88,21.0,282.0,724.0,3.1827,0,1,0,0,0,73
-117.12,32.71,24.0,101.0,396.0,0.6433,0,0,0,0,1,157
-122.07,38.0,37.0,202.0,462.0,3.625,0,0,0,1,0,32
-118.11,33.95,36.0,334.0,1105.0,4.8036,1,0,0,0,0,44
-118.38,34.22,32.0,100.0,348.0,2.2679,1,0,0,0,0,16
-121.77,36.93,24.0,447.0,1844.0,3.0192,1,0,0,0,0,206
-118.34,34.04,37.0,529.0,1835.0,1.7014,1,0,0,0,0,37
-118.19,34.03,52.0,246.0,1036.0,2.1071,1,0,0,0,0,98
-116.9,34.25,16.0,523.0,556.0,3.5288,0,1,0,0,0,215
-117.13,32.7,35.0,98.0,463.0,2.5588,0,0,0,0,1,157
-118.37,34.17,6.0,350.0,542.0,0.8198,1,0,0,0,0,16
-118.31,33.75,36.0,474.0,1303.0,4.6042,0,0,0,0,1,139
-118.24,34.13,45.0,401.0,1043.0,5.6921,1,0,0,0,0,62
-122.13,37.71,44.0,339.0,776.0,3.1103,0,0,0,1,0,163
-121.88,37.37,3.0,841.0,2559.0,6.0959,1,0,0,0,0,161
-118.14,33.89,39.0,339.0,1048.0,4.5735,1,0,0,0,0,127
-122.27,40.39,26.0,422.0,939.0,1.3571,0,1,0,0,0,140
-119.16,34.27,24.0,331.0,1049.0,5.9181,0,0,0,0,1,200
-118.45,34.04,23.0,1321.0,2031.0,2.7679,1,0,0,0,0,176
-118.16,34.02,35.0,493.0,2053.0,2.1442,1,0,0,0,0,106
-122.14,37.43,52.0,308.0,696.0,8.2664,0,0,0,1,0,126
-121.61,37.03,5.0,1010.0,3071.0,5.6754,1,0,0,0,0,61
-121.46,38.54,48.0,205.0,605.0,1.8333,0,1,0,0,0,151
-117.96,34.1,30.0,657.0,2847.0,3.2266,0,1,0,0,0,7
-117.71,33.61,26.0,550.0,669.0,2.3438,1,0,0,0,0,102
-122.18,38.29,18.0,265.0,658.0,8.0113,0,0,0,1,0,112
-119.15,34.44,33.0,392.0,1043.0,5.308,1,0,0,0,0,177
-121.89,37.28,35.0,375.0,988.0,6.0936,1,0,0,0,0,19
-117.12,32.76,23.0,717.0,1279.0,2.1597,0,0,0,0,1,157
-117.25,32.74,36.0,310.0,577.0,2.6625,0,0,0,0,1,34
-121.34,37.98,8.0,428.0,1158.0,5.3002,0,1,0,0,0,187
-122.25,38.11,52.0,705.0,1519.0,2.1976,0,0,0,1,0,199
-123.53,40.88,20.0,599.0,918.0,2.2115,0,1,0,0,0,50
-119.03,35.37,42.0,483.0,1035.0,2.6513,0,1,0,0,0,6
-122.45,37.81,52.0,322.0,287.0,3.9028,0,0,0,1,0,159
-122.05,37.93,5.0,1153.0,1503.0,4.0473,0,0,0,1,0,133
-117.7,34.08,33.0,791.0,2769.0,4.1448,0,1,0,0,0,105
-117.77,33.69,15.0,113.0,261.0,5.0631,1,0,0,0,0,75
-119.71,36.8,17.0,366.0,1259.0,3.9338,0,1,0,0,0,29
-121.41,38.55,14.0,705.0,1495.0,1.9167,0,1,0,0,0,151
-121.96,37.99,2.0,707.0,1606.0,2.9591,0,1,0,0,0,32
-118.25,34.02,35.0,486.0,2239.0,1.913,1,0,0,0,0,91
-122.13,37.68,45.0,445.0,1129.0,4.0588,0,0,0,1,0,66
-118.13,34.1,24.0,1185.0,2478.0,3.1975,1,0,0,0,0,1
-117.25,33.25,6.0,993.0,2997.0,4.6187,1,0,0,0,0,203
-117.24,34.12,29.0,667.0,1822.0,2.1563,0,1,0,0,0,69
-118.14,33.78,44.0,496.0,1038.0,3.108,0,0,0,0,1,90
-120.86,37.52,9.0,1871.0,5372.0,3.4821,0,1,0,0,0,194
-116.42,33.68,15.0,782.0,900.0,2.2208,0,1,0,0,0,22
-122.21,38.28,35.0,210.0,555.0,4.4861,0,0,0,1,0,112
-118.24,33.95,21.0,342.0,1167.0,0.9708,1,0,0,0,0,184
-122.05,37.37,35.0,256.0,662.0,5.6533,1,0,0,0,0,188
-115.69,32.79,18.0,340.0,1161.0,2.1792,0,1,0,0,0,46
-119.73,34.42,23.0,227.0,638.0,5.3279,0,0,0,0,1,171
-118.43,34.3,33.0,498.0,1601.0,4.0223,1,0,0,0,0,173
-121.04,37.69,9.0,1355.0,3265.0,3.0217,0,1,0,0,0,103
-122.77,38.39,35.0,475.0,1293.0,2.75,1,0,0,0,0,178
-117.05,32.75,29.0,612.0,1437.0,2.8306,0,0,0,0,1,85
-121.94,37.73,22.0,1068.0,2843.0,6.1265,1,0,0,0,0,169
-122.14,37.5,46.0,4.0,13.0,15.0001,0,0,0,1,0,99
-117.79,35.21,4.0,2.0,6.0,2.375,0,1,0,0,0,146
-121.47,39.49,17.0,242.0,553.0,3.2174,0,1,0,0,0,214
-122.46,37.71,45.0,394.0,1436.0,3.65,0,0,0,0,1,40
-117.71,34.1,41.0,130.0,1492.0,2.2813,0,1,0,0,0,28
-122.27,37.84,48.0,409.0,1026.0,1.7969,0,0,0,1,0,12
-118.17,34.04,43.0,232.0,1005.0,1.75,1,0,0,0,0,108
-122.74,38.44,17.0,497.0,1240.0,3.5845,1,0,0,0,0,178
-122.03,37.3,22.0,758.0,1792.0,5.4842,1,0,0,0,0,38
-121.13,36.21,30.0,414.0,1200.0,1.7548,1,0,0,0,0,152
-118.54,34.38,18.0,309.0,1044.0,6.8299,1,0,0,0,0,173
-120.44,34.96,30.0,315.0,1290.0,3.4722,1,0,0,0,0,175
-117.98,34.04,29.0,310.0,1390.0,3.75,1,0,0,0,0,79
-122.06,37.86,16.0,1014.0,1512.0,4.4551,0,0,0,1,0,205
-122.04,37.53,34.0,478.0,1524.0,3.7364,0,0,0,1,0,114
-116.93,32.81,18.0,466.0,1573.0,2.6429,1,0,0,0,0,45
-118.52,34.18,46.0,438.0,1047.0,3.6534,1,0,0,0,0,13
-122.41,37.8,52.0,309.0,437.0,6.3245,0,0,0,1,0,159
-118.37,33.82,39.0,444.0,1319.0,5.878,1,0,0,0,0,182
-122.09,37.67,33.0,655.0,1854.0,2.7019,0,0,0,1,0,66
-118.38,34.15,36.0,619.0,1115.0,4.3036,1,0,0,0,0,208
-122.68,38.4,32.0,627.0,1767.0,3.1047,1,0,0,0,0,178
-118.3,33.82,35.0,340.0,1141.0,2.6136,1,0,0,0,0,21
-118.98,35.38,39.0,383.0,1182.0,1.0648,0,1,0,0,0,6
-118.34,34.07,52.0,1057.0,1594.0,3.1766,1,0,0,0,0,208
-122.3,38.28,31.0,316.0,944.0,3.3977,0,0,0,1,0,112
-122.21,38.09,37.0,779.0,2083.0,3.8667,0,0,0,1,0,199
-124.1,40.47,52.0,236.0,965.0,3.5345,1,0,0,0,0,50
-121.98,37.26,27.0,461.0,1178.0,4.6654,1,0,0,0,0,180
-117.23,34.49,9.0,536.0,1458.0,5.4201,0,1,0,0,0,201
-118.29,33.75,37.0,292.0,766.0,2.7031,0,0,0,0,1,89
-122.29,37.92,35.0,88.0,235.0,5.943,0,0,0,1,0,145
-121.23,37.96,37.0,564.0,1591.0,1.6563,0,1,0,0,0,187
-118.23,33.96,42.0,570.0,2406.0,2.5913,1,0,0,0,0,184
-123.21,39.14,15.0,545.0,1376.0,1.9032,1,0,0,0,0,178
-121.91,36.97,19.0,1092.0,1807.0,3.5112,0,0,0,0,1,174
-118.14,34.02,45.0,283.0,967.0,2.75,1,0,0,0,0,106
-121.9,37.66,18.0,1137.0,3126.0,6.4994,0,1,0,0,0,134
-119.75,36.75,49.0,460.0,1290.0,2.5111,0,1,0,0,0,57
-122.01,36.99,41.0,508.0,1290.0,3.6902,0,0,0,0,1,174
-118.31,33.96,43.0,569.0,1266.0,1.747,1,0,0,0,0,74
-121.32,38.7,17.0,551.0,1879.0,4.3643,0,1,0,0,0,150
-118.29,33.84,11.0,617.0,1897.0,3.5094,1,0,0,0,0,21
-119.18,34.26,22.0,359.0,1298.0,5.5275,0,0,0,0,1,200
-122.76,38.52,6.0,388.0,826.0,3.055,1,0,0,0,0,178
-119.27,36.34,7.0,626.0,1793.0,3.5296,0,1,0,0,0,202
-118.08,33.86,29.0,235.0,684.0,3.3333,1,0,0,0,0,24
-119.33,36.21,38.0,622.0,1238.0,2.6083,0,1,0,0,0,193
-117.92,33.74,13.0,1265.0,3385.0,3.1773,1,0,0,0,0,59
-117.89,33.76,36.0,572.0,2370.0,3.8056,1,0,0,0,0,170
-118.4,34.09,45.0,283.0,857.0,15.0001,1,0,0,0,0,13
-122.39,40.57,38.0,172.0,468.0,1.4091,0,1,0,0,0,140
-121.21,38.83,21.0,640.0,1758.0,3.5607,0,1,0,0,0,150
-122.72,38.42,26.0,734.0,2605.0,3.0969,1,0,0,0,0,178
-117.19,32.82,34.0,608.0,1619.0,5.0465,0,0,0,0,1,157
-117.65,33.58,2.0,354.0,703.0,7.8061,1,0,0,0,0,102
-119.04,35.35,27.0,897.0,2212.0,3.1753,0,1,0,0,0,6
-118.29,34.06,23.0,778.0,2235.0,1.9309,1,0,0,0,0,91
-119.24,36.8,17.0,405.0,975.0,2.6902,0,1,0,0,0,29
-118.19,33.99,36.0,379.0,1398.0,2.4516,1,0,0,0,0,98
-118.12,33.98,44.0,179.0,717.0,3.6875,1,0,0,0,0,130
-118.5,33.97,29.0,808.0,1157.0,5.128,1,0,0,0,0,176
-122.88,38.34,20.0,628.0,1641.0,5.0574,1,0,0,0,0,148
-121.95,37.29,9.0,381.0,715.0,4.6371,1,0,0,0,0,19
-119.75,34.44,28.0,298.0,524.0,1.8432,0,0,0,0,1,171
-117.02,32.67,20.0,184.0,635.0,6.5772,0,0,0,0,1,27
-120.46,37.31,26.0,572.0,1524.0,3.48,0,1,0,0,0,100
-122.29,37.41,30.0,854.0,2149.0,10.6868,0,0,0,0,1,143
